corp_code,name,position,compensation,salary_source,salary_type
00480367,,감사위원회 위원,-,임원전체보수유형,estimate
00480367,,감사,"70,080,000",임원전체보수유형,estimate
00127255,-,-,-,개인별보수,exact
00127255,-,-,-,개인별보수,exact
00127255,,미등기임원,"72,993,000",미등기임원,estimate
00127255,,"등기이사(사외이사, 감사위원회 위원 제외)","114,000,000",임원전체보수유형,estimate
00127255,,사외이사(감사위원회 위원 제외),"17,000,000",임원전체보수유형,estimate
00127255,,감사위원회 위원,-,임원전체보수유형,estimate
00127255,,감사,"30,000,000",임원전체보수유형,estimate
00115676,-,-,-,개인별보수,exact
00115676,,미등기임원,"225,000,000",미등기임원,estimate
00115676,,"등기이사(사외이사, 감사위원회 위원 제외)","292,000,000",임원전체보수유형,estimate
00115676,,사외이사(감사위원회 위원 제외),"36,000,000",임원전체보수유형,estimate
00115676,,감사위원회 위원,"36,000,000",임원전체보수유형,estimate
00115676,,감사,-,임원전체보수유형,estimate
00114552,곽준상,대표이사 부회장,"548,000,000",개인별보수,exact
00114552,박승우,대표이사 회장,"555,000,000",개인별보수,exact
00114552,,미등기임원,"271,000,000",미등기임원,estimate
00114552,,"등기이사(사외이사, 감사위원회 위원 제외)","372,000,000",임원전체보수유형,estimate
00114552,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
00114552,,감사위원회 위원,"36,000,000",임원전체보수유형,estimate
00114552,,감사,-,임원전체보수유형,estimate
00116301,배종민,회장,"1,037,000,000",개인별보수,exact
00116301,,미등기임원,"128,000,000",미등기임원,estimate
00116301,,"등기이사(사외이사, 감사위원회 위원 제외)","468,000,000",임원전체보수유형,estimate
00116301,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
00116301,,감사위원회 위원,-,임원전체보수유형,estimate
00116301,,감사,-,임원전체보수유형,estimate
00117179,-,-,-,개인별보수,exact
00117179,,미등기임원,"97,000,000",미등기임원,estimate
00117179,,"등기이사(사외이사, 감사위원회 위원 제외)","105,000,000",임원전체보수유형,estimate
00117179,,사외이사(감사위원회 위원 제외),"22,000,000",임원전체보수유형,estimate
00117179,,감사위원회 위원,-,임원전체보수유형,estimate
00117179,,감사,"85,000,000",임원전체보수유형,estimate
00121570,배종민,회장,"624,000,000",개인별보수,exact
00121570,,미등기임원,"368,000,000",미등기임원,estimate
00121570,,"등기이사(사외이사, 감사위원회 위원 제외)","106,000,000",임원전체보수유형,estimate
00121570,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
00121570,,감사위원회 위원,-,임원전체보수유형,estimate
00121570,,감사,-,임원전체보수유형,estimate
00142865,-,-,-,개인별보수,exact
00142865,,미등기임원,"97,000,000",미등기임원,estimate
00142865,,"등기이사(사외이사, 감사위원회 위원 제외)","62,000,000",임원전체보수유형,estimate
00142865,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
00142865,,감사위원회 위원,"10,000,000",임원전체보수유형,estimate
00142865,,감사,-,임원전체보수유형,estimate
00130772,민인식,등기이사,"581,000,000",개인별보수,exact
00130772,,미등기임원,"338,000,000",미등기임원,estimate
00130772,,"등기이사(사외이사, 감사위원회 위원 제외)","361,000,000",임원전체보수유형,estimate
00130772,,사외이사(감사위원회 위원 제외),"48,000,000",임원전체보수유형,estimate
00130772,,감사위원회 위원,"55,000,000",임원전체보수유형,estimate
00130772,,감사,-,임원전체보수유형,estimate
00133991,-,-,-,개인별보수,exact
00133991,,미등기임원,"184,000,000",미등기임원,estimate
00133991,,"등기이사(사외이사, 감사위원회 위원 제외)","237,000,000",임원전체보수유형,estimate
00133991,,사외이사(감사위원회 위원 제외),"56,000,000",임원전체보수유형,estimate
00133991,,감사위원회 위원,-,임원전체보수유형,estimate
00133991,,감사,"56,000,000",임원전체보수유형,estimate
00143651,윤영근,사내이사,"551,000,000",개인별보수,exact
00143651,윤새봄,사내이사,"800,000,000",개인별보수,exact
00143651,,미등기임원,"235,000,000",미등기임원,estimate
00143651,,"등기이사(사외이사, 감사위원회 위원 제외)","406,000,000",임원전체보수유형,estimate
00143651,,사외이사(감사위원회 위원 제외),"42,000,000",임원전체보수유형,estimate
00143651,,감사위원회 위원,0,임원전체보수유형,estimate
00143651,,감사,"100,000,000",임원전체보수유형,estimate
01042775,조성현,부회장,"1,411,000,000",개인별보수,exact
01042775,정몽원,회장,"3,821,000,000",개인별보수,exact
01042775,,미등기임원,"228,000,000",미등기임원,estimate
01042775,,"등기이사(사외이사, 감사위원회 위원 제외)","1,893,000,000",임원전체보수유형,estimate
01042775,,사외이사(감사위원회 위원 제외),"68,000,000",임원전체보수유형,estimate
01042775,,감사위원회 위원,"70,000,000",임원전체보수유형,estimate
01042775,,감사,-,임원전체보수유형,estimate
01350869,임종룡,대표이사,"1,144,000,000",개인별보수,exact
01350869,,미등기임원,"336,000,000",미등기임원,estimate
01350869,,"등기이사(사외이사, 감사위원회 위원 제외)","1,144,000,000",임원전체보수유형,estimate
01350869,,사외이사(감사위원회 위원 제외),"88,000,000",임원전체보수유형,estimate
01350869,,감사위원회 위원,"70,000,000",임원전체보수유형,estimate
01350869,,감사,-,임원전체보수유형,estimate
00163512,조현민,사장,"502,500,000",개인별보수,exact
00163512,노삼석,사장,"509,916,000",개인별보수,exact
00163512,,미등기임원,"160,950,488",미등기임원,estimate
00163512,,"등기이사(사외이사, 감사위원회 위원 제외)","427,574,833",임원전체보수유형,estimate
00163512,,사외이사(감사위원회 위원 제외),"63,000,000",임원전체보수유형,estimate
00163512,,감사위원회 위원,"60,000,000",임원전체보수유형,estimate
00163512,,감사,-,임원전체보수유형,estimate
00180795,-,-,-,개인별보수,exact
00180795,,미등기임원,"165,000,000",미등기임원,estimate
00180795,,"등기이사(사외이사, 감사위원회 위원 제외)","371,000,000",임원전체보수유형,estimate
00180795,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
00180795,,감사위원회 위원,"25,000,000",임원전체보수유형,estimate
00180795,,감사,-,임원전체보수유형,estimate
00646732,양준영,대표이사,"509,000,000",개인별보수,exact
00646732,,미등기임원,"12,000,000",미등기임원,estimate
00646732,,"등기이사(사외이사, 감사위원회 위원 제외)","326,000,000",임원전체보수유형,estimate
00646732,,사외이사(감사위원회 위원 제외),"6,000,000",임원전체보수유형,estimate
00646732,,감사위원회 위원,-,임원전체보수유형,estimate
00646732,,감사,"12,000,000",임원전체보수유형,estimate
00564562,민동욱,대표이사,"524,000,000",개인별보수,exact
00564562,,미등기임원,"114,881,522",미등기임원,estimate
00564562,,"등기이사(사외이사, 감사위원회 위원 제외)","346,999,998",임원전체보수유형,estimate
00564562,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
00564562,,감사위원회 위원,"24,000,000",임원전체보수유형,estimate
00564562,,감사,-,임원전체보수유형,estimate
01622720,-,-,-,개인별보수,exact
01622720,-,-,-,개인별보수,exact
01622720,,미등기임원,-,미등기임원,estimate
01622720,,미등기임원,-,미등기임원,estimate
01622720,,"등기이사(사외이사, 감사위원회 위원 제외)","7,000,000",임원전체보수유형,estimate
01622720,,"등기이사(사외이사, 감사위원회 위원 제외)","7,000,000",임원전체보수유형,estimate
01622720,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
01622720,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
01622720,,감사위원회 위원,-,임원전체보수유형,estimate
01622720,,감사위원회 위원,-,임원전체보수유형,estimate
01622720,,감사,"6,000,000",임원전체보수유형,estimate
01622720,,감사,"6,000,000",임원전체보수유형,estimate
00398701,-,-,-,개인별보수,exact
00398701,,미등기임원,"374,189,000",미등기임원,estimate
00398701,,"등기이사(사외이사, 감사위원회 위원 제외)","502,141,000",임원전체보수유형,estimate
00398701,,사외이사(감사위원회 위원 제외),"24,000,000",임원전체보수유형,estimate
00398701,,감사위원회 위원,"24,000,000",임원전체보수유형,estimate
00398701,,감사,-,임원전체보수유형,estimate
00102113,김흥준,회장,"733,733,000",개인별보수,exact
00102113,,미등기임원,"130,324,000",미등기임원,estimate
00102113,,"등기이사(사외이사, 감사위원회 위원 제외)","368,061,000",임원전체보수유형,estimate
00102113,,사외이사(감사위원회 위원 제외),"25,333,000",임원전체보수유형,estimate
00102113,,감사위원회 위원,-,임원전체보수유형,estimate
00102113,,감사,"44,733,000",임원전체보수유형,estimate
00145598,-,-,-,개인별보수,exact
00145598,,미등기임원,"150,355,000",미등기임원,estimate
00145598,,"등기이사(사외이사, 감사위원회 위원 제외)","456,667,000",임원전체보수유형,estimate
00145598,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
00145598,,감사위원회 위원,"24,000,000",임원전체보수유형,estimate
00145598,,감사,-,임원전체보수유형,estimate
00409672,우종완,대표이사,"862,400,000",개인별보수,exact
00409672,,미등기임원,"164,009,000",미등기임원,estimate
00409672,,"등기이사(사외이사, 감사위원회 위원 제외)","586,775,000",임원전체보수유형,estimate
00409672,,사외이사(감사위원회 위원 제외),"30,000,000",임원전체보수유형,estimate
00409672,,감사위원회 위원,-,임원전체보수유형,estimate
00409672,,감사,"30,000,000",임원전체보수유형,estimate
00138057,-,-,-,개인별보수,exact
00138057,-,-,-,개인별보수,exact
00138057,,미등기임원,"151,236,000",미등기임원,estimate
00138057,,"등기이사(사외이사, 감사위원회 위원 제외)","157,735,000",임원전체보수유형,estimate
00138057,,사외이사(감사위원회 위원 제외),"19,200,000",임원전체보수유형,estimate
00138057,,감사위원회 위원,-,임원전체보수유형,estimate
00138057,,감사,"19,200,000",임원전체보수유형,estimate
00109693,김종현,부회장,"553,000,000",개인별보수,exact
00109693,,미등기임원,"779,000,000",미등기임원,estimate
00109693,,"등기이사(사외이사, 감사위원회 위원 제외)","348,000,000",임원전체보수유형,estimate
00109693,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
00109693,,감사위원회 위원,"61,000,000",임원전체보수유형,estimate
00109693,,감사,-,임원전체보수유형,estimate
01669226,-,-,-,개인별보수,exact
01669226,-,-,-,개인별보수,exact
01669226,,미등기임원,-,미등기임원,estimate
01669226,,미등기임원,-,미등기임원,estimate
01669226,,"등기이사(사외이사, 감사위원회 위원 제외)","9,000,000",임원전체보수유형,estimate
01669226,,"등기이사(사외이사, 감사위원회 위원 제외)","9,000,000",임원전체보수유형,estimate
01669226,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
01669226,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
01669226,,감사위원회 위원,-,임원전체보수유형,estimate
01669226,,감사위원회 위원,-,임원전체보수유형,estimate
01669226,,감사,-,임원전체보수유형,estimate
